date,PV,GHI,CGHI,COSZ
2020-01-01 07:00:00,0.0,0.07775,2.1589166666666664,0.0
2020-01-01 08:00:00,0.0012020033388981635,23.028666666666663,89.96633333333334,0.12
2020-01-01 09:00:00,0.02043405676126878,93.27308333333332,228.32141666666664,0.275
2020-01-01 10:00:00,0.09916527545909849,121.28708333333331,366.0313333333333,0.395
2020-01-01 11:00:00,0.125008347245409,193.33625,459.7219166666666,0.473
2020-01-01 12:00:00,0.0757262103505843,130.10641666666666,496.5641666666667,0.502
2020-01-01 13:00:00,0.05829716193656093,125.07558333333334,471.035,0.482
2020-01-01 14:00:00,0.05769616026711186,108.34058333333336,387.0443333333333,0.413
2020-01-01 15:00:00,0.03125208681135222,76.0555,255.95166666666665,0.3
2020-01-01 16:00:00,0.011419031719532555,30.345166666666668,103.8495,0.15
2020-01-01 17:00:00,0.0,0.9900833333333332,7.19475,0.0
2020-01-02 07:00:00,0.0,0.0508333333333333,1.5081666666666669,0.0
2020-01-02 08:00:00,0.0006010016694490818,12.219416666666666,77.18391666666666,0.118
2020-01-02 09:00:00,0.017429048414023374,36.90575,223.28425,0.2739999999999999
2020-01-02 10:00:00,0.025843071786310515,65.79975,360.32974999999993,0.395
2020-01-02 11:00:00,0.030050083472454088,94.10458333333334,454.09875,0.473
2020-01-02 12:00:00,0.04086811352253756,94.81183333333333,491.5831666666666,0.503
2020-01-02 13:00:00,0.03365609348914858,90.06741666666666,467.35341666666665,0.484
2020-01-02 14:00:00,0.016227045075125207,64.11925000000001,384.9915,0.415
2020-01-02 15:00:00,0.012621035058430718,50.310750000000006,255.50608333333332,0.303
2020-01-02 16:00:00,0.004207011686143573,19.266916666666667,105.16183333333332,0.154
2020-01-02 17:00:00,0.0,1.364,8.002916666666666,0.0
2020-01-04 07:00:00,0.0,1.44825,1.44825,0.0
2020-01-04 08:00:00,0.010818030050083471,46.53541666666667,76.84725,0.1169999999999999
2020-01-04 09:00:00,0.04567612687813022,150.42391666666666,224.4425833333333,0.2739999999999999
2020-01-04 10:00:00,0.15325542570951586,186.25391666666664,363.0301666666667,0.396
2020-01-04 11:00:00,0.2247746243739566,419.8273333333333,457.83275,0.475
2020-01-04 12:00:00,0.293889816360601,413.7759166666667,496.2278333333333,0.506
2020-01-04 13:00:00,0.2998998330550918,455.03566666666666,473.1269166666666,0.487
2020-01-04 14:00:00,0.2373956594323873,391.556,391.556,0.42
2020-01-04 15:00:00,0.1358263772954925,261.93850000000003,261.93850000000003,0.308
2020-01-04 16:00:00,0.039065108514190316,109.97808333333334,109.97808333333334,0.159
2020-01-04 17:00:00,0.002404006677796327,9.278333333333334,9.278333333333334,0.0
2020-01-05 07:00:00,0.0,1.4869166666666669,1.5162500000000003,0.0
2020-01-05 08:00:00,0.01682804674457429,77.59383333333334,77.59383333333334,0.119
2020-01-05 09:00:00,0.10697829716193652,237.61458333333331,237.61458333333331,0.275
2020-01-05 10:00:00,0.2512186978297162,381.06175,381.06175,0.397
2020-01-05 11:00:00,0.3131218697829716,479.173,479.173,0.476
2020-01-05 12:00:00,0.323338898163606,518.8304166666666,518.8304166666666,0.507
2020-01-05 13:00:00,0.2986978297161937,494.9958333333334,494.9958333333334,0.489
2020-01-05 14:00:00,0.2169616026711185,282.46641666666665,410.5474166666667,0.421
2020-01-05 15:00:00,0.10277128547579299,170.91275,276.50516666666664,0.309
2020-01-05 16:00:00,0.04086811352253756,80.615,117.79725,0.16
2020-01-05 17:00:00,0.003606010016694491,6.988499999999999,10.1945,0.0
2020-01-06 07:00:00,0.0,0.6144999999999999,1.49075,0.0
2020-01-06 08:00:00,0.006010016694490817,25.060500000000005,79.17541666666666,0.1169999999999999
2020-01-06 09:00:00,0.019232053422370617,100.19416666666666,215.8058333333333,0.2739999999999999
2020-01-06 10:00:00,0.06130217028380631,87.146,351.63733333333334,0.397
2020-01-06 11:00:00,0.05829716193656093,74.2985,445.5176666666667,0.477
2020-01-06 12:00:00,0.042070116861435726,88.41708333333334,484.07950000000005,0.509
2020-01-06 13:00:00,0.03365609348914858,92.17975,462.52725,0.491
2020-01-06 14:00:00,0.03666110183639399,67.56575,383.30633333333327,0.424
2020-01-06 15:00:00,0.02343906510851419,63.527166666666666,257.149,0.313
2020-01-06 16:00:00,0.0012020033388981635,24.712750000000003,109.49333333333334,0.1639999999999999
2020-01-06 17:00:00,0.0,2.175583333333333,10.021,0.0
2020-01-07 07:00:00,0.0,0.05725,1.38375,0.0
2020-01-07 08:00:00,0.0,10.551416666666666,72.4855,0.118
2020-01-07 09:00:00,0.0012020033388981635,31.733666666666664,208.03516666666667,0.276
2020-01-07 10:00:00,0.011419031719532555,54.96874999999999,339.60116666666664,0.3979999999999999
2020-01-07 11:00:00,0.02343906510851419,64.41866666666667,431.1855833333333,0.479
2020-01-07 12:00:00,0.011419031719532555,60.575500000000005,468.85775,0.51
2020-01-07 13:00:00,0.008414023372287145,65.72258333333333,447.823,0.493
2020-01-07 14:00:00,0.006010016694490817,57.44149999999999,370.3898333333332,0.426
2020-01-07 15:00:00,0.0006010016694490818,35.081999999999994,248.0893333333333,0.314
2020-01-07 16:00:00,0.0,21.429166666666664,105.35275,0.166
2020-01-07 17:00:00,0.0,2.725,9.765916666666667,0.0
2020-01-08 07:00:00,0.0,0.0523333333333333,1.4705833333333331,0.0
2020-01-08 08:00:00,0.0,5.12875,70.995,0.12
2020-01-08 09:00:00,0.004207011686143573,21.888416666666668,219.82241666666664,0.2769999999999999
2020-01-08 10:00:00,0.025843071786310515,56.309333333333335,356.1329166666667,0.4
2020-01-08 11:00:00,0.03425709515859766,70.86191666666667,450.376,0.48
2020-01-08 12:00:00,0.026444073455759602,89.37866666666667,489.0085833333333,0.512
2020-01-08 13:00:00,0.02043405676126878,79.904,467.44325,0.494
